№;Номер детали;Дубл.;Наименование;Цена закуп (руб, ю, тг);Цена закуп (тг);Ед. измерения;Цена;Остаток;Цена по которой продано;Продано;Купить;Заказ;Счет на оплату ;Итого:;артикул;минимальный остаток;максимальный остаток
800;2101-3706800К;*;Контакты BERU ;;;шт;100;11;;;;;;1100;67704;;
801;2101-3706800MS;;Контакты МАСТЕР;;167;шт;200;9;;;;;;1800;;;
802;2101-3706800СО;;Контакты Старый Оскол;70;;шт;550;0;;;;;;0;;;
803;2103-1601085К;*;Корзина 06 ;55;2300;шт;2800;5;;;;;;14000;;;
804;2103-1601085В;;Корзина 06 ВАЗ;670;4390;шт;5300;2;;;;;;10600;2060;;
805;2109-1601085В;;Корзина 08 ВАЗ;710;3803;шт;5000;3;;;;;;15000;у0240;;
806;2109-1601085К;*;Корзина 09 ;50;1700;шт;2200;4;;;;;;8800;;;
807;2103-1601085Б;;Корзина 2103 Белмаг;;3773;шт;4500;1;;;;;;4500;;;
808;2109-1601085Б;;Корзина 2108 Белмаг;;3378;шт;4100;2;;;;;;8200;;;
809;2110-1601085Б;;Корзина 2110 Белмаг;;3773;шт;4500;2;;;;;;9000;70;;
810;2110-1601085В;;Корзина ВАЗ 010;650;4635;шт;5500;0;;;;;;0;у2669;;
811;;;Корзина ВАЗ 012;720;;шт;5400;0;;;;;;0;66044;;
812;2121-1601085В;;Корзина ВАЗ 213;710;4292;шт;5200;2;;;;;;10400;4763;;
813;2110-1601085Н;;Корзина 010 Начало;3058;3071;шт;3750;1;;;;;;3750;6227;;
814;2103-1601085Н;;Корзина 03 Начало;3117;3456;шт;4100;0;;;;;;0;;;
815;2109-1601085Н;;Корзина 09 Начало;3032;2800;шт;3500;0;;;;;;0;6226;;
816;2106-1700010-03;;Коробка 01 4-х ступка;5700;;шт;40000;0;;;;;;0;6272;;
817;2107-1700010-03;;Коробка 01 5-ст Паркс;9000;;шт;60000;0;;;;;;0;66649;;
818;2107-1700010-03В;;Коробка 01 5-ст ВАЗ ГОСТ;;54772;шт;70000;0;;;;;;0;66225;;
819;21093-1700010Р;;Коробка 09 Россия;11500;62180;шт;83000;0;;;;;;0;600570;;
820;21093-1700010;;Коробка 093 н/об Паркс;;55037;шт;70000;0;;;;;;0;;;
821;2110-1700010;;Коробка 2110;11500;46200;шт;85000;0;;;;;;0;Т2496;;
822;21213-1700010;;Коробка 213 ;9200;;шт;60000;0;;;;;;0;у6405;;
823;21213-1700010В;;Коробка 213 ВАЗ ГОСТ;;44083;шт;70000;0;;;;;;0;114883;;
824;2190-1700012-01;;Коробка Гранта;18500;;шт;135000;0;;;;;;0;;;
825;2112-1701012;;Коробка Приора;11800;;шт;86000;0;;;;;;0;;;
826;кпп2170гост;;Коробка Приора ГОСТ;;100000;шт;120000;0;;;;;;0;;;
827;;;Коробка Шеви без переднего кожуха сцепления ;9300;;шт;65000;0;;;;;;0;;;
828;2123-1700010СБ;;Коробка Шеви ;9900;;шт;70000;0;;;;;;0;;;
829;2112-1139080-01;;Косичка на бензостанцию;65;;шт;500;0;;;;;;0;117498;;
830;2101-8101150;;Кран печки 01 Лузар;100;572;шт;700;9;;;;;;6300;;;
831;2108-8101150;;Кран печки 09;80;;шт;650;2;;;;;;1300;;;
832;2108-1601000-86;;Крафт 08;1350;6743;кт;9500;1;;;;;;9500;;;
833;2108-1601000-86К;*;Крафт 09 ;118;;кт;4600;0;;;;;;0;;;
834;2110-1601000-86;;Крафт 2110;1470;8663;кт;11000;1;;;;;;11000;;;
835;2106-1601000-86Т;;Крафт 213 E;1350;8716;кт;10000;1;;;;;;10000;;;
836;1118-1601000-86;;Крафт Приора, Калина;1816;9174;кт;11000;1;;;;;;11000;;;
837;W22200J;;Крафт Гранта;;10523;кт;13000;1;;;;;;13000;;;
838;2123-1601000-86;;Крафт Шеви;2170;11858;кт;16000;1;;;;;;16000;;;
839;302052223R;;Крафт Ларгус 8кл;;10421;кт;12600;0;;;;;;0;;;
840;302050901R;;Крафт Ларгус 16кл;;12094;кт;14600;0;;;;;;0;9638;;
841;2110-3701652;;Крепление генератора 010;220;;шт;1700;1;;;;;;1700;;;
842;21082-3701652;;Крепление генератора 082(015);170;;шт;1400;0;;;;;;0;;;
843;21214-3701650;;Крепление генератора 214;180;;шт;1400;0;;;;;;0;;;
844;1118-1041034;;Крепление генератора Калина 16 кл;520;2426;шт;3500;0;;;;;;0;;;
845;21214-1001010;;Крепление двигателя 213 правое;750;;шт;2300;2;;;;;;4600;116354;;
846;21214-1001011;;Крепление двигателя 213 левая;450;;шт;3300;0;;;;;;0;120997;;
847;;;Крепление клемы бензонасоса;11;;шт;100;0;;;;;;0;117249;;
848;2121НКПМ;;Крепление пер моста 213 тюнинг;2800;;кт;21000;0;;;;;;0;115082;;
849;2121-2301060;;Крепление привода 213 метал;130;;шт;1000;1;;;;;;1000;115310;;
850;2108-8401090/91;;Крепления черепахи;150;;кт;1150;3;;;;;;3450;120999;;
851;2105-2202025MS;;Крестовина 01 Мастер;;475;шт;600;3;;;;;;1800;118311;;
852;2105-2202025ВАП;;Крестовина 01 Самара;105;;шт;750;5;;;;;;3750;120414;;
853;2105-2202025К;*;Крестовина 2101 Херсон ;10;356;шт;450;4;;;;;;1800;120416;;
854;2121-2202025К;*;Крестовина 213 ;;;шт;600;3;;;;;;1800;447;;
855;2121-2202025MS;;Крестовина 213 Мастер;;695;шт;850;2;;;;;;1700;9336;;
856;3102-2201026;;Крестовина 213 Мастер на белор. кардан;;600;шт;800;5;;;;;;4000;118391;;
857;;;Крестовина 213 Ростов;127;;шт;950;0;;;;;;0;115355;;
858;2121-2202025ВАП;;Крестовина 213 Самара;180;;шт;1350;9;;;;;;12150;66808;;
859;2121-2202025ГОСТ;;Крестовина 213 Сызрань;300;;шт;2250;4;;;;;;9000;112768;;
860;2121-2202025F;;Крестовина 213 Фенокс;;643;шт;800;2;;;;;;1600;128;;
861;2105-3401104;;Крестовина рулевая маленькая 05;;425;шт;550;4;;;;;;2200;113849;;
862;;;Крестовина Шеви;310;;шт;2600;0;;;;;;0;123;;
863;2101-2904170;;Кронштейн амортизатора 01 пер;46;;шт;350;6;;;;;;2100;;;
864;;;Кронштейн балки 213;;484;шт;600;0;;;;;;0;3834;;
865;2112-1001362;;Кронштейн генератора 2110 верхний;165;;шт;1300;0;;;;;;0;111682;;
866;2112-1001362-30;;Кронштейн генератора 2110 с кондиционером;;1932;шт;2600;0;;;;;;0;70923;;
867;2190-1041034;;Кронштейн генератора Гранта;;1666;шт;4000;1;;;;;;4000;308;;
868;2123-1041034;;Кронштейн генератора Шеви;400;;шт;3500;0;;;;;;0;70921;;
869;2121-1001003;;Кронштейн ДВС 2121 правый;;484;шт;600;1;;;;;;600;;;
870;2190-1001231мкпп;;Кронштейн ДВС 2190 лев МКПП 16кл 2190-1001231;450;;шт;4000;1;;;;;;4000;120346;;
871;2190-1001231акпп;;Кронштейн ДВС 2190 лев АКПП 2190-1001231;;2800;шт;3400;1;;;;;;3400;577;;
872;2190-1001157;;Кронштейн ДВС 2190 пр 16кл 2190-1001157;630;2684;шт;4000;1;;;;;;4000;1711;;
873;2190-1001032;;Кронштейн КПП 2190 задний 16кл 2190-1001032;650;;шт;4800;1;;;;;;4800;8073;;
874;21902-1001032-00;;Кронштейн КПП 2190 задний 16кл АКПП 21902-1001032-00;;1504;шт;3000;0;;;;;;0;464;;
875;2101-2906048-49;;Кронштейны стабилизатора 06;20;;кт;200;2;;;;;;400;67953;;
876;2107-1702010;;Крышка 5-ой скорости 07;450;;шт;5000;0;;;;;;0;67954;;
877;2110-1702010;;Крышка 5-ой скорости 08;180;;шт;1500;0;;;;;;0;;;
878;2123-1702010;;Крышка 5-ой скорости Шеви;1350;;шт;10000;0;;;;;;0;;;
879;2181-1701205-00;;Крышка 5-ой скорости Гранта;;2089;шт;2700;0;;;;;;0;;;
880;2110-3701301;;Крышка генератора 010;20;;шт;300;0;;;;;;0;115827;;
881;21214-1003260;;Крышка клапаная 214;550;3627;шт;4400;1;;;;;;4400;210;;
882;2101-1003260;;Крышка клапанная 07;290;2207;шт;2700;1;;;;;;2700;;;
883;2123-1003260;;Крышка клапанная Шеви;840;3848;шт;5500;0;;;;;;0;у2228;;
884;2101-1005153;;Крышка коренная 06;90;;шт;700;0;;;;;;0;66188;;
885;2101-1009146;;Крышка масляная 01;25;;шт;200;11;;;;;;2200;371;;
886;2110-1009146;;Крышка масляная 2112;35;;шт;280;11;;;;;;3080;66187;;
887;2123-1009146;;Крышка масляная Шеви;55;;шт;450;3;;;;;;1350;1178;;
888;2101-1304010;;Крышка радиатора 07 Лузар;228;280;шт;340;8;;;;;;2720;;;
889;2101-1311065;;Крышка расширительного бачка 01;7;;шт;100;10;;;;;;1000;115167;;
890;2108-1311065;;Крышка расширительного бачка 09 Лузар;185;257;шт;320;6;;;;;;1920;;;
891;2170-1311065;;Крышка расширительного бачка 2170;30;;шт;300;3;;;;;;900;975;;
892;8200048024;;Крышка расширительного бачка Ларгус Лузар;;409;шт;600;1;;;;;;600;;;
893;2101-3706500;;Крышка трамблера 01 Цитрон;45;;шт;350;10;;;;;;3500;Т3269;;
894;2108-3705500;;Крышка трамблера 08;45;;шт;350;7;;;;;;2450;122;;
895;1118-3001015;;Кулак поворотный 1118 левый;;4765;шт;5700;0;;;;;;0;114996;;
896;1118-3001015-10;;Кулак поворотный 1118 левый с АБС;;4765;шт;5700;0;;;;;;0;2618;;
897;1118-3001014;;Кулак поворотный 1118 правый;;4765;шт;5700;0;;;;;;0;7829;;
898;1118-3001014-10-ВАЗ;;Кула кповоротный 1118 правый с АБС;;4708;шт;5700;0;;;;;;0;;;
899;2101-3001015;;Кулак поворотный 01 левый;1200;2741;шт;4500;1;;;;;;4500;;;
900;2101-3001014;;Кулак поворотный 01 правый;1200;2741;шт;4500;1;;;;;;4500;;;
901;2108-3001015;;Кулак поворотный 09 левый;900;1500;шт;5400;0;;;;;;0;;;
902;2108-3001014;;Кулак поворотный 09 правый;900;1500;шт;5400;0;;;;;;0;;;
903;2123-3001015;;Кулак поворотный 213 левый;2600;10765;шт;13000;1;;;;;;13000;;;
904;2123-3001014;;Кулак поворотный 213 правый;2600;11653;шт;14000;1;;;;;;14000;;;
905;2101-1007116;;Кулачки 01 КААЗ;350;;кт;2600;4;;;;;;10400;116054;;
906;21214-1007111-86;;Кулачки 07 ВАЗ;450;2374;кт;4000;2;;;;;;8000;115923;;
907;;;Кулачки 07 ВАЗ россыпь;;2255;кт;2800;0;;;;;;0;69345;;
908;2107-1703080К;*;Кулиса 5-ти ст 07 голая  ;;;шт;1000;2;;;;;;2000;;;
909;2108-1703160;;Кулиса 09;165;;шт;1200;1;;;;;;1200;117056;;
910;2101-1703080СБ;;Кулиса 4х ст в сборе;280;;шт;2100;1;;;;;;2100;9042;;
911;2101-1703080;;Кулиса 4х ст голая;170;;шт;1300;1;;;;;;1300;67703;;
912;2107-1703080СБ;;Кулиса 5-ти ст 07 в сборе;570;4144;шт;5000;1;;;;;;5000;;;
913;2107-1703080;;Кулиса 5-ти ст 07 голая;300;;шт;2200;2;;;;;;4400;ч0903;;
914;1118-1703160;;Кулиса Калина;250;;шт;2000;0;;;;;;0;;;
915;2123-1703057;;Кулиса Шеви;1300;7200;шт;9000;0;;;;;;0;;;
916;;;Л;;;;;0;;;;;;0;;;
917;2108-1006149;;Лента ГРМ 08;7;;шт;100;6;;;;;;600;;;
918;2121ЛК45;;Лифт комплект 213, Шеви;8000;;кт;60000;0;;;;;;0;1766;;
919;2123-1002060-20;;Лобовая крышка Шеви;580;;шт;4200;0;;;;;;0;;;
920;2101-1002060;;Лобовая крышка 01;390;;шт;2900;1;;;;;;2900;7480;;
921;21214-1002060;;Лобовая крышка 214;500;;шт;3700;1;;;;;;3700;3963;;
922;2101-1308008;;Лопость 4х;25;180;шт;250;0;;;;;;0;;;
923;2103-1308008;;Лопость 6ти;25;180;шт;250;10;;;;;;2500;;;
924;2110-2902820К;*;Люстра 010 ;35;;шт;1400;0;;;;;;0;118074;;
925;2108-2902822К;*;Люстра 08 ;28;;шт;1200;0;;;;;;0;1767;;
926;2108-2902822Б;;Люстра 2108 Белмаг;;1643;шт;2000;0;;;;;;0;118075;;
927;2190-2902821-00;;Люстра Гранта голая без ГУРа;;2278;шт;3000;2;;;;;;6000;;;
928;2190-2902821-01;;Люстра Гранта голая с ГУРом;;;шт;3000;0;;;;;;0;1923;;
929;2190-2902821-00СБ;;"Люстра Гранта в сборе без ГУРа ""Анвис""";700;;шт;5300;0;;;;;;0;;;
930;2190-2902821-01СБ;;Люстра Гранта в сборе с ГУРом;700;;шт;5300;0;;;;;;0;222;;
931;1118-2902821СБ;;Люстра Калина в сборе;410;;шт;3100;2;;;;;;6200;1252;;
932;1118-2902821;;Люстра Калина голая;205;;шт;1800;0;;;;;;0;118357;;
933;2170-2902821;;Люстра Приора голая;190;;шт;1700;4;;;;;;6800;68085;;
934;2170-2902821СБ;;Люстра Приора с подшипником;800;;шт;3000;0;;;;;;0;118509;;
935;2170-2902821Б;;Люстра Приора с подшипником Белмаг;;2064;кт;2500;0;;;;;;0;8041;;
936;2108-2902822;;Люстры 2108;270;;шт;2100;4;;;;;;8400;70960;;
937;2110-2902820;;Люстры 2110;310;;шт;2400;2;;;;;;4800;;;
938;6001547499;;Люстра Ларгус голая Sasic;;1783;шт;2200;0;;;;;;0;;;
939;1118-3720010;;Лягушка под педаль 1118;115;;шт;900;5;;;;;;4500;;;
940;21214-3720020-20;;Лягушка под педаль 21214;175;711;шт;1300;1;;;;;;1300;у2486;;
941;21236-2720005;;Лягушка под педаль 2123;115;;шт;900;1;;;;;;900;у2313;;
942;258005133;;Лямдозонд;880;;шт;6600;0;;;;;;0;66689;;
943;;;М;;;;;0;;;;;;0;4953;;
944;2112-1007026-03;;Маслаки 2112;110;;кт;850;4;;;;;;3400;115517;;
945;2108-10070266;;Маслаки Гётс;92;435;кт;700;5;;;;;;3500;118960;;
946;2108-1007026-03;;Маслаки Резерв;53;;кт;400;9;;;;;;3600;7754;;
947;2101-1011010В;;Маслонасос 01 ВАЗ;440;;шт;3300;1;;;;;;3300;;;
948;2101-1011010К;;Маслонасос 01 КААЗ;325;;шт;2450;0;;;;;;0;116768;;
949;2101-1011010П;;Маслонасос 01 Пекар;;2154;шт;2600;1;;;;;;2600;;;
950;2108-1011010;;Маслонасос 08 Пекар;3400;3634;шт;4400;1;;;;;;4400;7300;;
951;2112-1011010В;;Маслонасос 2112;850;;шт;6500;0;;;;;;0;600043;;
952;2112-1011010П;;Маслонасос 2112 Пекар;;4810;шт;5800;1;;;;;;5800;600044;;
953;2121-1011010П;;Маслонасос 2121 Пекар;;1916;шт;2500;0;;;;;;0;1053;;
954;2121-1011010В;;Маслонасос 213 ВАЗ;430;;шт;3300;0;;;;;;0;1956;;
955;2121-1011010К;;Маслонасос 213 КААЗ;290;;шт;2300;0;;;;;;0;;;
956;2101-1011070-75;;Маслоприемник 01 ТЗА;100;349;шт;500;2;;;;;;1000;С6831;;
957;2108-1011070-17;;Маслоприемник 08;160;;шт;1200;2;;;;;;2400;;;
958;2110-1005115;;Маховик 010;1100;4913;шт;6500;1;;;;;;6500;Т3558;;
959;2101-1005115;;Маховик 07 Паркс, ВАЗ;550;3660;шт;4200;2;;;;;;8400;;;
960;2108-1005115;;Маховик 08;720;4715;шт;6000;1;;;;;;6000;С6832;;
961;21213-1005115;;Маховик 213;720;4569;шт;5500;1;;;;;;5500;ф6268;;
962;21232-1005115;;Маховик Шеви;980;5775;шт;7500;1;;;;;;7500;118573;;
963;2181-1005115-00;;Маховик 2181 Гранта ВАЗ;;7132;шт;9000;0;;;;;;0;121241;;
964;2101-3003080;;Маятник 01 КААЗ;220;;шт;1700;6;;;;;;10200;;;
965;2101-3003080К;*;Маятник 06 ;28;971;шт;1200;7;;;;;;8400;;;
966;2121-3003080;;Маятник 213 КААЗ;230;;шт;1800;8;;;;;;14400;;;
967;2101-3003080В;;Маятник на втулках 01;;;шт;1500;1;;;;;;1500;;;
968;2121-3003080В;;Маятник на втулках 213;;;шт;1600;0;;;;;;0;;;
969;2123-3003080;;Маятник Шеви;300;;шт;2500;0;;;;;;0;;;
970;2101-291полиэдр;;Межветковые резинки пружин;60;;кт;450;2;;;;;;900;;;
971;микро05;;Микроклапан карбюратора;;250;шт;500;0;;;;;;0;;;
972;2111-370501001В;;Модуль 1.6 ВАЗ  ;550;;шт;4000;0;;;;;;0;;;
973;2112-3705010М;;Модуль 1.6 16 кл Москва/ВАЗ;2150;2031;шт;4000;5;;;;;;20000;;;
974;2112-3705010Б;;Модуль 1.6 16 кл БОШ;700;;шт;5000;0;;;;;;0;;;
975;2112-3705010К;*;Модуль 1.6 16 кл Truckman;;1516;шт;2000;7;;;;;;14000;;;
976;2111-3705010-01М;;Модуль 1.6 Москва;;2700;шт;3800;2;;;;;;7600;;;
977;2112-3705010-02MS;;Модуль 2110 Мастер ст/об;;4900;шт;6500;0;;;;;;0;;;
978;2112-3705010-02;;Модуль 2110 Москва ст/об;1100;6080;шт;7300;2;;;;;;14600;т8456;;
979;2112-3705010-02Tr;*;Модуль 2110 Truckman ст/об;;3500;шт;4500;2;;;;;;9000;Т4438;;
980;7700874008;;Модуль Ларгус 8кл TSN;;5240;шт;6500;1;;;;;;6500;;;
981;7700875000;;Модуль Ларгус 16кл TSN;;3309;шт;4000;1;;;;;;4000;Т4439;;
982;21074-2400010;;Мост задний 2106 в сборе;;46000;шт;58000;0;;;;;;0;118393;;
983;21213-2400012-10;;Мост задний 213 в сборе;9450;60983;шт;80000;0;;;;;;0;118780;;
984;2101-3730000;*;Мотор дворников 06 ;40;1732;шт;2100;2;;;;;;4200;;;
985;2101-8101080;;Мотор печки 01 Лузар;;1841;шт;2250;4;;;;;;9000;;;
986;;;Мотор печки 010 н/об;830;;шт;6000;1;;;;;;6000;4854;;
987;2123-8101080-50;;Мотор печки 010 н/об, 2123, 2111 универсальный Лузар;;4362;шт;5300;1;;;;;;5300;;;
988;2110-8101078;;Мотор печки 010 ст/об деш;620;2229;шт;2800;0;;;;;;0;348;;
989;2108-8101080;;Мотор печки 09 Лузар;;2461;шт;2950;1;;;;;;2950;66771;;
990;2108-8101091;;"Мотор печки 09 Лузар в сб с корпусом ""улитка""";;2885;шт;3500;2;;;;;;7000;5365;;
991;2190-8118010-00;;Мотор печки Гранта в сборе;;9460;шт;11500;0;;;;;;0;5383;;
992;2170-8118022-10;;Мотор печки 2170-2190 Халла Лузар;;7741;шт;9400;0;;;;;;0;67527;;
993;2110-8127200-10;;Моторедуктор 2110 н/об;350;;шт;2600;1;;;;;;2600;;;
994;2170-8127100;;Моторедуктор 2170 ;;2090;шт;2600;0;;;;;;0;;;
995;2101-1701176-00К;*;Муфта КПП 1-2ой 01;23;;шт;1300;5;;;;;;6500;;;
996;2112-1701110-10;;Муфта КПП 1-2ой н/об 08;700;;шт;5200;0;;;;;;0;;;
997;2110-1701110;;Муфта КПП 1-2ой 08 в сборе;750;;шт;5500;0;;;;;;0;7862;;
998;21083-1701111;;Муфта КПП 3-4ой 08 в сборе;500;;шт;3700;0;;;;;;0;ф3083;;
999;2110-1701175;;Муфта КПП 1-2ой 08 голая;520;2131;шт;3900;0;;;;;;0;5281;;
1000;2108-1701116-10;;Муфта КПП 3-4-5ой 08 голая;;;шт;1600;0;;;;;;0;;;
1001;2110-1701175К;*;Муфта КПП 1-2ой 08 голая;350;;шт;2700;0;;;;;;0;ф3993;;
1002;2110-1701110К;*;Муфта КПП 1-2ой 08 в сборе ;;;шт;3500;0;;;;;;0;;;
1003;2108-1701116-10К;*;Муфта КПП 3-4ой 08 голая  ;;;шт;1000;0;;;;;;0;8475;;
1004;2108-1701116-10К5;*;Муфта КПП 5ая 08 голая ;(68);;шт;1000;0;;;;;;0;;;
1005;2107-1701176-00К;*;Муфта КПП 5ой 07 ;(62);;шт;1600;0;;;;;;0;;;
1006;;;Муфта КПП 5ой 07 деш;255;;шт;1900;3;;;;;;5700;8601;;
1007;21083-1701152-10;;Муфта КПП 5-ой 09;500;;шт;3700;0;;;;;;0;;;
1008;2101-1701176-00;;Муфта КПП 01 ВАЗ;330;1870;шт;2500;5;;;;;;12500;;;
1009;муфта1-2деш07;;Муфта КПП 01 деш;255;;шт;1900;6;;;;;;11400;;;
1010;2107-1701176-00;;Муфта КПП 5ой 07 ВАЗ;;1870;шт;2500;2;;;;;;5000;8985;;
1011;2181-1701175-00;;Муфты КПП 1-2ой 2181 под немецкий синхрон гол;600;2106;шт;4000;1;;;;;;4000;ц3437;;
1012;2181-1701110-00;;Муфты КПП 1-2ой 2181 под немецкий синхрон в сборе;1000;;шт;8000;1;;;;;;8000;;;
